Date,Ticker,Open,High,Low,Close,Volume
2022-12-05,TSLA,121.75,122.7,118.74,120.91,7101570
2022-12-06,TSLA,124.33,125.23,122.47,123.94,6897162
2022-12-07,TSLA,124.86,126.74,121.63,122.54,3074242
2022-12-08,TSLA,125.01,125.3,123.65,124.07,8458403
2022-12-09,TSLA,125.48,125.49,123.12,123.15,7903538
2022-12-12,TSLA,122.57,127.4,120.53,125.29,2792363
2022-12-13,TSLA,124.3,127.54,123.43,123.71,4478192
2022-12-14,TSLA,122.27,124.69,122.03,123.15,9151656
2022-12-15,TSLA,123.71,123.74,120.72,121.48,6046528
2022-12-16,TSLA,122.78,125.22,119.95,121.1,4578478
2022-12-19,TSLA,123.46,123.48,121.27,121.85,9927811
2022-12-20,TSLA,121.45,122.4,119.62,121.7,4452097
2022-12-21,TSLA,125.45,125.77,121.94,122.86,6387691
2022-12-22,TSLA,122.82,123.38,121.53,122.74,9557286
2022-12-23,TSLA,122.84,123.24,120.61,122.6,2358454
2022-12-26,TSLA,121.49,122.01,119.69,120.31,6010281
2022-12-27,TSLA,120.56,122.44,119.61,120.1,2726681
2022-12-28,TSLA,121.37,123.42,119.93,122.28,7087494
2022-12-29,TSLA,123.59,124.68,122.53,124.48,6306175
2022-12-30,TSLA,123.03,125.66,121.27,123.85,3473055
2023-01-02,TSLA,121.53,125.7,121.14,124.97,4070610
2023-01-03,TSLA,120.71,126.87,118.6,125.91,4335705
2023-01-04,TSLA,125.67,128.26,124.47,126.82,3995035
2023-01-05,TSLA,125.43,126.08,123.17,124.49,4958905
2023-01-06,TSLA,123.64,126.64,123.04,124.8,8273820
2023-01-09,TSLA,119.09,121.86,118.95,120.29,2723480
2023-01-10,TSLA,126.63,130.2,124.1,125.76,2000294
2023-01-11,TSLA,126.24,127.57,124.32,127.33,9565873
2023-01-12,TSLA,129.7,130.33,124.0,127.65,2511710
2023-01-13,TSLA,128.12,128.47,126.93,127.17,9356164
2023-01-16,TSLA,128.01,128.49,126.33,127.13,3760451
2023-01-17,TSLA,124.96,129.42,124.82,128.44,4904840
2023-01-18,TSLA,128.03,129.05,126.87,127.51,3933361
2023-01-19,TSLA,127.09,127.12,125.76,126.63,1921806
2023-01-20,TSLA,126.09,127.53,125.39,127.2,8157303
2023-01-23,TSLA,121.67,123.92,120.41,123.22,2724620
2023-01-24,TSLA,124.52,126.89,122.07,123.06,9093068
2023-01-25,TSLA,129.38,131.27,129.25,130.45,7251936
2023-01-26,TSLA,130.96,131.78,130.54,130.91,3282373
2023-01-27,TSLA,130.68,130.74,127.83,129.43,4606940
2023-01-30,TSLA,129.58,131.77,129.42,130.33,3988088
2023-01-31,TSLA,124.93,127.72,123.48,127.47,5985248
2023-02-01,TSLA,124.82,127.14,124.04,126.73,4594128
2023-02-02,TSLA,124.63,129.35,123.97,128.61,3765013
2023-02-03,TSLA,126.62,129.75,126.05,128.08,4346668
2023-02-06,TSLA,128.81,130.01,124.84,127.21,8851746
2023-02-07,TSLA,121.51,125.18,121.17,125.01,1864899
2023-02-08,TSLA,124.8,125.49,122.83,123.86,2560121
2023-02-09,TSLA,122.25,124.21,121.19,121.95,8747156
2023-02-10,TSLA,125.44,126.82,120.1,121.85,8902634
2023-02-13,TSLA,118.79,119.4,117.16,118.72,2215442
2023-02-14,TSLA,117.06,118.27,116.74,118.23,8506161
2023-02-15,TSLA,117.29,120.94,115.22,119.81,1483791
2023-02-16,TSLA,116.8,119.29,116.31,119.07,9998934
2023-02-17,TSLA,114.93,122.46,112.53,119.33,4726904
2023-02-20,TSLA,117.09,122.99,116.67,121.03,4934740
2023-02-21,TSLA,119.14,120.9,118.9,120.0,4959015
2023-02-22,TSLA,118.7,121.15,118.21,120.01,3237699
2023-02-23,TSLA,123.23,124.09,121.45,121.79,5978234
2023-02-24,TSLA,120.26,121.05,119.75,120.21,9136537
2023-02-27,TSLA,120.51,122.64,118.69,119.63,6386452
2023-02-28,TSLA,117.09,118.38,114.7,118.34,2034780
2023-03-01,TSLA,114.66,117.0,113.84,115.05,5758669
2023-03-02,TSLA,115.08,116.08,114.96,115.97,5187442
2023-03-03,TSLA,113.94,115.19,112.69,112.76,5495433
2023-03-06,TSLA,109.0,109.69,108.77,109.26,7911596
2023-03-07,TSLA,110.6,112.27,109.21,112.17,9485356
2023-03-08,TSLA,113.12,113.85,108.91,110.12,4703713
2023-03-09,TSLA,112.13,113.06,109.93,110.11,5253459
2023-03-10,TSLA,112.77,115.15,110.9,111.07,4993611
2023-03-13,TSLA,114.79,116.43,114.42,115.35,7024945
2023-03-14,TSLA,115.6,117.04,109.89,112.4,8406465
2023-03-15,TSLA,113.51,113.97,112.01,113.41,9910335
2023-03-16,TSLA,114.23,115.01,113.79,114.22,5605677
2023-03-17,TSLA,115.46,116.63,114.46,115.99,3494903
2023-03-20,TSLA,115.91,119.79,113.47,118.82,5862944
2023-03-21,TSLA,114.51,116.0,114.42,115.66,9284742
2023-03-22,TSLA,113.87,116.05,113.44,115.92,6252279
2023-03-23,TSLA,113.82,117.17,113.55,116.45,1053010
2023-03-24,TSLA,115.41,116.37,112.1,114.11,1903057
2023-03-27,TSLA,117.27,117.37,116.13,116.68,4631097
2023-03-28,TSLA,116.51,119.32,116.31,118.3,4388284
2023-03-29,TSLA,116.87,118.21,113.72,114.48,7401391
2023-03-30,TSLA,114.53,116.11,112.71,115.74,1960655
2023-03-31,TSLA,114.22,115.69,111.77,112.94,5450696
2023-04-03,TSLA,117.15,117.24,114.02,115.94,8128080
2023-04-04,TSLA,117.71,119.07,117.56,117.82,9404196
2023-04-05,TSLA,117.64,119.32,115.93,116.01,8931827
2023-04-06,TSLA,116.23,117.58,115.27,116.73,7084556
2023-04-07,TSLA,116.63,118.64,115.8,118.09,9510974
2023-04-10,TSLA,119.37,120.4,114.39,115.99,5729124
2023-04-11,TSLA,120.55,121.75,118.13,118.32,3011562
2023-04-12,TSLA,119.59,120.49,118.03,119.25,1216194
2023-04-13,TSLA,118.23,120.17,116.0,116.44,5857162
2023-04-14,TSLA,117.22,121.17,116.46,119.17,2564458
2023-04-17,TSLA,119.44,121.81,118.52,119.76,1986275
2023-04-18,TSLA,119.42,123.51,118.71,122.82,2348483
2023-04-19,TSLA,121.95,122.7,121.17,122.37,9420149
2023-04-20,TSLA,121.61,122.99,121.16,122.01,5863099
2023-04-21,TSLA,120.54,121.39,120.21,120.36,8767227
2023-04-24,TSLA,118.5,119.52,117.8,118.67,3819127
2023-04-25,TSLA,117.72,122.86,116.71,120.05,9651964
2023-04-26,TSLA,118.88,122.04,118.63,120.98,5777376
2023-04-27,TSLA,121.13,121.26,119.2,119.75,4786065
2023-04-28,TSLA,118.16,120.32,117.04,119.4,3105777
2023-05-01,TSLA,120.63,120.99,119.19,119.85,6276085
2023-05-02,TSLA,121.14,122.64,118.7,118.73,2280280
2023-05-03,TSLA,118.56,122.23,116.68,121.3,4727661
2023-05-04,TSLA,125.0,126.79,120.28,121.85,4078882
2023-05-05,TSLA,122.47,125.43,121.68,124.39,4193796
2023-05-08,TSLA,125.43,126.58,124.56,124.67,5062118
2023-05-09,TSLA,122.66,125.09,120.78,123.55,8284390
2023-05-10,TSLA,125.38,127.01,121.1,122.92,3251347
2023-05-11,TSLA,119.09,122.92,117.97,120.23,2965629
2023-05-12,TSLA,122.09,122.69,118.09,118.85,3363319
2023-05-15,TSLA,121.76,122.69,120.2,122.67,6472646
2023-05-16,TSLA,120.25,121.76,119.17,119.42,8012022
2023-05-17,TSLA,117.21,119.1,116.01,117.37,3097951
2023-05-18,TSLA,115.93,119.64,115.0,119.05,7378384
2023-05-19,TSLA,121.96,123.38,119.53,121.45,9218616
