LoanID,Amount,Term,InterestRate,Income,CreditScore,Age,Default
8374,45235.21,36,5.61,61549.2,602,45,0
8375,117908.31,48,4.43,111247.37,683,40,0
8376,21784.95,36,2.0,28405.32,850,41,0
8377,11834.68,48,5.27,185116.55,625,47,1
8378,73953.28,60,4.68,40670.39,666,57,0
8379,9732.84,48,6.99,56792.54,507,80,0
8380,14634.64,24,5.71,53634.4,595,29,0
8381,5303.84,48,7.91,20000.0,444,48,1
8382,15590.15,60,2.0,59587.24,850,42,0
8383,26410.04,48,7.67,33666.53,460,37,0
8384,5000.0,60,5.67,72535.96,598,38,0
8385,102672.67,24,5.13,84568.8,635,43,0
8386,36043.89,12,2.35,35478.69,826,47,1
8387,44349.17,60,4.59,36487.73,672,50,1
8388,23203.92,12,6.96,39946.95,509,52,0
8389,55408.17,60,5.36,75268.8,619,23,0
8390,28262.48,48,4.82,51746.69,656,34,1
8391,71630.27,12,5.85,36431.18,585,53,0
8392,86130.93,60,6.0,49558.69,575,66,1
8393,55714.09,60,6.1,129350.76,568,52,0
8394,33798.34,12,6.06,71855.15,571,40,0
8395,76224.83,60,6.28,45922.39,556,52,0
8396,34089.13,12,6.22,150809.8,560,48,0
8397,5911.59,24,5.42,92516.79,615,29,0
8398,6184.16,36,3.85,20000.0,723,42,0
8399,148389.46,24,6.79,108692.07,521,47,0
8400,12012.13,12,6.12,195146.51,567,55,0
8401,84620.6,48,4.87,113318.13,653,66,0
8402,14164.95,48,4.18,42280.03,700,71,0
8403,28174.42,36,2.79,61601.11,796,19,0
8404,53203.02,12,3.92,20000.0,718,42,0
8405,8650.28,60,4.72,104393.91,663,67,0
8406,66826.95,24,4.98,56702.69,645,56,1
8407,58545.11,24,5.13,39496.02,635,57,0
8408,39162.66,36,6.64,58317.92,531,34,0
8409,41722.84,36,4.37,20000.0,687,34,1
8410,5589.71,36,5.58,20000.0,604,54,0
8411,28630.54,36,4.72,24279.88,663,37,0
8412,5000.0,36,6.31,20000.0,554,27,0
8413,18398.59,36,5.08,43445.65,638,46,0
8414,115285.57,60,6.29,30154.75,555,42,0
8415,42728.44,60,4.17,133112.55,701,58,0
8416,67876.3,24,5.32,27734.71,622,51,0
8417,42652.4,24,4.69,97249.58,665,74,0
8418,10798.27,36,5.59,34672.17,603,30,1
8419,45169.75,24,3.95,73946.99,716,45,0
8420,70404.12,36,4.43,155420.38,683,53,0
8421,7448.5,60,6.16,24421.38,564,52,0
8422,84887.97,48,6.28,170937.84,556,48,0
8423,40528.13,60,3.69,108920.79,734,18,0
8424,5000.0,12,8.28,84816.14,418,18,1
8425,36675.39,60,2.95,71835.01,785,28,1
8426,25181.87,12,6.0,62431.67,575,52,0
8427,17580.57,24,4.01,124463.32,712,18,0
8428,73757.86,60,4.4,62355.84,685,54,0
8429,114879.82,48,5.48,52962.67,611,40,0
8430,71911.62,60,4.52,100443.53,677,39,0
8431,93791.6,60,4.87,34419.27,653,74,0
8432,119724.57,60,3.83,204285.71,724,71,0
8433,121879.77,36,6.07,83351.39,570,34,0
8434,6087.94,60,3.98,56603.44,714,56,0
8435,30475.75,60,7.76,55781.02,454,45,0
8436,5000.0,48,4.09,51164.86,706,57,0
8437,35307.83,12,4.95,91957.5,647,39,0
8438,129011.84,12,4.27,73342.96,694,24,0
8439,11101.1,48,4.08,60119.59,707,44,0
8440,51052.94,24,2.83,143943.88,793,57,0
8441,51694.49,60,4.78,161408.96,659,42,0
8442,8738.74,24,6.22,26175.96,560,57,0
8443,13625.06,48,2.32,55101.07,828,64,1
8444,30996.86,24,4.43,46665.29,683,62,0
8445,10425.64,12,3.7,42301.63,733,52,0
8446,43973.11,36,5.52,45955.95,608,25,0
8447,33134.95,24,5.53,27704.3,607,18,0
8448,36615.01,36,4.75,110182.57,661,53,0
8449,7220.52,24,4.14,55144.02,703,56,0
8450,36413.01,48,4.52,69097.58,677,45,0
8451,5000.0,36,6.36,111319.16,550,48,0
8452,106657.01,24,2.7,26908.13,802,43,0
8453,21022.57,48,6.65,74014.73,530,46,0
8454,97014.36,12,4.44,20668.52,682,50,0
8455,60475.47,60,4.88,21123.11,652,58,0
8456,72658.6,48,2.0,64173.18,850,46,1
8457,18883.58,48,5.55,61562.93,606,45,0
8458,12921.95,12,6.7,27074.71,527,42,0
8459,26106.17,36,3.96,132669.41,715,48,0
8460,5000.0,24,5.65,20000.0,599,18,1
8461,125514.72,36,3.37,26397.59,756,58,0
8462,24470.68,48,3.64,46736.8,737,42,1
8463,223517.13,24,3.89,37553.11,720,33,1
8464,71658.7,60,6.04,23827.27,572,65,0
8465,5000.0,60,3.66,232904.82,736,40,0
8466,53968.18,24,2.0,114262.53,850,29,0
8467,15793.05,48,5.46,53702.77,612,56,0
8468,13967.09,12,5.2,142382.15,630,37,0
8469,14823.54,36,5.13,128952.33,635,39,0
8470,123891.62,36,5.36,38131.77,619,57,0
8471,34655.38,12,4.72,56139.68,663,59,0
8472,55353.03,12,4.88,63154.98,652,24,0
8473,16491.07,60,5.0,110824.32,644,43,0
8474,37007.17,12,6.2,89035.03,561,23,0
8475,21546.85,24,3.18,56869.35,769,38,0
8476,19366.95,60,4.37,39893.41,687,33,0
8477,14182.43,48,3.51,60898.42,746,60,0
8478,26297.55,60,4.05,23346.83,709,28,0
8479,53944.91,60,8.78,30886.04,384,53,1
8480,12554.25,36,3.6,52320.15,740,40,1
8481,168258.69,12,3.73,58427.11,731,21,0
8482,6654.38,24,4.56,190901.0,674,32,0
8483,32716.25,12,2.0,31796.23,850,25,0
8484,5000.0,36,3.4,20000.0,754,32,0
8485,5000.0,12,3.45,42477.61,750,29,0
8486,127988.4,24,7.38,36670.73,480,40,0
8487,83137.92,12,2.96,51180.54,784,59,1
8488,59233.9,36,3.93,44945.88,717,32,0
8489,100194.75,24,6.87,57439.3,515,28,0
8490,81189.12,12,4.46,111041.96,681,35,0
8491,52098.04,36,7.37,71396.14,481,40,0
8492,93977.86,36,3.92,36045.13,718,33,1
8493,24780.48,60,4.65,20000.0,668,25,0
8494,40232.08,24,5.78,89940.5,590,56,0
8495,74874.85,24,3.89,114109.62,720,53,0
8496,5000.0,12,6.01,44624.33,574,43,0
8497,97824.21,60,4.73,176018.71,662,67,0
8498,8529.36,24,3.31,87224.58,760,80,0
8499,99954.41,36,5.42,69477.08,615,64,0
8500,18649.86,24,6.31,55060.36,554,18,0
8501,19784.37,60,3.32,115789.34,759,49,0
8502,5000.0,48,4.75,168617.02,661,33,0
8503,108533.84,36,2.0,162521.72,850,39,0
8504,9588.93,24,4.17,62274.08,701,20,0
8505,49719.36,36,3.8,161678.11,726,48,0
8506,51636.68,12,4.39,35067.96,686,70,1
8507,16505.23,36,4.11,103994.34,705,44,0
8508,212238.46,24,4.04,31578.04,710,60,0
8509,5000.0,12,3.93,95830.33,717,50,0
8510,46808.35,12,6.54,95600.94,538,56,0
8511,32652.49,12,6.16,44664.72,564,18,0
8512,14083.95,48,3.95,35921.13,716,51,1
8513,8929.53,48,4.78,150974.77,659,57,0
8514,66796.1,12,6.03,25574.53,573,70,1
8515,124034.7,24,4.47,20000.0,680,23,0
8516,5689.03,12,2.57,83668.81,811,69,0
8517,10782.35,12,4.63,60828.16,669,40,0
8518,214407.68,36,4.3,82711.88,692,47,0
8519,5000.0,36,4.25,37782.08,695,59,1
8520,35489.44,36,5.81,40525.99,588,58,0
8521,36295.18,60,5.0,62179.09,644,19,0
8522,15269.33,36,7.95,62953.4,441,46,0
8523,54387.9,36,6.29,59658.05,555,29,0
8524,144967.41,24,5.03,166888.77,642,45,0
8525,29911.3,48,6.65,176488.5,530,35,0
8526,69198.75,48,4.95,24016.15,647,20,0
8527,51932.84,48,5.35,83624.63,620,29,0
8528,32022.22,60,2.99,27969.65,782,53,0
8529,5000.0,12,2.0,198891.39,850,50,0
8530,67691.32,36,5.0,41341.72,644,28,0
8531,22569.02,24,4.37,51280.78,687,36,1
8532,12712.02,60,3.16,113874.49,770,48,0
8533,148084.56,48,4.92,30669.26,649,49,0
8534,74251.13,60,4.3,20000.0,692,55,1
8535,163863.24,24,6.95,30219.38,510,48,0
8536,14800.29,60,4.17,128119.38,701,53,0
8537,90331.47,48,3.06,47750.89,777,44,0
8538,46789.15,12,6.54,121582.23,538,52,0
8539,199509.2,48,7.32,64375.34,484,69,0
8540,146232.89,48,3.03,20000.0,779,68,0
8541,180536.78,48,5.37,37187.2,618,45,0
8542,151586.23,60,6.06,76823.64,571,27,0
8543,5000.0,24,4.78,20000.0,659,65,0
8544,67562.85,48,5.71,86911.26,595,18,0
8545,15868.22,60,6.42,20000.0,546,52,0
8546,61043.59,24,7.13,39163.09,497,52,0
8547,197152.99,12,2.29,168381.66,830,45,0
8548,5000.0,48,2.49,170923.17,816,50,0
8549,41849.47,36,5.27,93245.83,625,25,1
8550,66392.44,60,2.0,70909.36,850,29,0
8551,14608.53,12,2.99,41130.01,782,25,0
8552,12752.48,12,4.98,20000.0,645,27,0
8553,5000.0,12,2.0,64360.14,850,34,0
8554,5000.0,60,7.89,50451.98,445,42,0
8555,53464.8,24,5.21,43699.25,629,59,0
8556,35181.15,36,2.36,142952.55,825,74,0
8557,5000.0,24,5.42,29753.44,615,32,0
8558,174767.31,48,3.21,275063.72,767,43,0
8559,53362.35,36,6.35,112053.89,551,46,0
8560,36228.65,24,5.88,50153.2,583,31,0
8561,15922.48,48,4.36,20000.0,688,38,0
8562,53661.69,36,3.95,108518.09,716,70,0
8563,22641.03,60,4.62,243667.18,670,62,0
8564,60616.07,48,5.52,300000.0,608,64,0
8565,57375.2,24,6.26,31444.14,557,53,1
8566,5000.0,36,2.0,115160.8,850,57,0
8567,119988.24,48,4.4,22926.24,685,50,0
8568,33371.46,48,3.31,20000.0,760,68,0
8569,24956.79,60,3.48,140321.6,748,18,0
8570,155570.79,48,5.61,41249.28,602,28,0
8571,28831.29,36,4.84,50900.34,655,22,0
8572,63866.78,12,6.03,49960.43,573,34,1
8573,53230.33,36,3.79,20000.0,727,45,1
8574,9024.57,36,5.14,50556.03,634,42,0
8575,236326.08,60,2.55,160705.76,812,32,0
8576,31144.16,60,7.25,45375.46,489,47,1
8577,25108.38,48,4.18,74896.12,700,50,0
8578,126045.45,60,2.0,20000.0,850,52,0
8579,37670.17,48,5.99,107671.49,576,56,0
8580,61052.04,12,4.68,42395.87,666,35,1
8581,93620.08,24,5.42,29187.65,615,60,0
8582,13426.3,60,3.61,28586.94,739,43,0
8583,9284.36,60,7.83,231294.04,449,56,1
8584,5000.0,12,6.67,20000.0,529,35,0
8585,113716.06,60,6.35,95903.08,551,70,0
8586,11180.13,12,3.63,20000.0,738,52,1
8587,18390.7,48,5.17,96700.55,632,46,0
8588,16830.1,60,5.84,32882.67,586,26,0
8589,18162.54,60,4.33,95520.57,690,61,0
8590,55140.22,48,4.59,56103.25,672,28,0
8591,154079.28,60,5.2,77924.59,630,78,1
8592,19983.11,36,5.64,69574.57,600,55,0
8593,26182.64,12,6.23,68537.32,559,25,0
8594,73733.77,24,2.84,20000.0,792,48,0
8595,28311.45,36,2.74,27807.04,799,74,0
8596,130213.41,24,6.83,115648.74,518,44,1
8597,34980.2,36,5.48,39707.26,611,39,0
8598,21365.21,36,4.25,55110.63,695,49,0
8599,178019.89,36,6.22,25146.38,560,33,0
8600,27737.3,12,3.83,30908.93,724,65,1
8601,13144.59,24,4.6,206249.44,671,32,0
8602,9782.55,48,3.7,167905.68,733,51,0
8603,266762.82,48,2.0,96448.46,850,63,0
8604,69915.86,60,7.34,103334.85,483,45,0
8605,26268.19,12,2.79,80759.85,796,64,0
8606,87539.52,12,5.68,63069.98,597,42,0
8607,39571.76,12,3.89,215024.96,720,28,0
8608,19091.55,36,4.09,41250.12,706,56,0
8609,68009.08,12,2.86,32681.22,791,50,0
8610,68500.33,48,4.76,45264.82,660,30,0
8611,34674.28,12,6.04,44666.61,572,43,0
8612,5000.0,36,4.49,118288.77,679,30,0
8613,5000.0,24,2.39,34295.54,823,44,0
8614,77735.53,12,4.34,61684.38,689,79,0
8615,86715.03,24,5.68,85038.88,597,59,1
8616,56705.2,60,5.07,70268.53,639,54,0
8617,91338.85,36,4.49,21893.91,679,47,0
8618,63556.84,12,4.68,84494.13,666,60,0
8619,113619.59,60,4.88,74318.95,652,46,0
8620,8149.38,60,3.41,95602.26,753,18,0
8621,24530.04,24,2.0,90655.19,850,24,1
8622,31191.39,48,3.47,94070.69,749,36,0
8623,17667.15,48,3.93,20000.0,717,38,1
8624,64615.88,48,3.34,29041.45,758,45,0
8625,121770.87,48,3.91,127211.05,719,62,0
8626,26592.44,36,4.63,33563.4,669,50,0
8627,141972.31,12,5.68,132909.57,597,47,0
8628,36363.01,12,5.68,44432.45,597,28,0
8629,36961.19,36,4.87,37704.36,653,42,0
8630,45841.99,24,4.41,45684.5,684,35,1
8631,15621.36,12,3.19,300000.0,768,29,0
8632,24173.54,60,5.0,57799.93,644,18,0
8633,40286.4,12,5.35,110588.91,620,27,0
8634,142350.86,36,4.44,298791.83,682,71,0
8635,51457.94,24,4.23,87778.62,697,62,0
8636,20257.0,12,5.68,206577.15,597,32,0
8637,5000.0,36,5.88,125362.55,583,37,0
8638,199948.95,60,3.91,96700.9,719,80,0
8639,33960.69,48,5.03,21216.53,642,80,1
8640,139431.97,60,3.12,50293.09,773,48,0
8641,39852.69,60,4.44,87814.39,682,56,0
8642,46502.35,24,4.95,38231.53,647,49,0
8643,62224.51,12,6.55,92725.99,537,40,0
8644,19354.92,48,4.84,56168.78,655,49,0
8645,60029.59,36,6.28,30098.92,556,54,0
8646,37411.0,48,6.71,110307.08,526,60,1
8647,55810.3,12,2.64,80469.83,806,49,0
8648,90343.63,24,5.55,96409.05,606,49,0
8649,10181.09,12,3.54,71196.52,744,26,0
8650,47537.76,36,6.45,42889.47,544,32,0
8651,5000.0,48,5.87,60581.32,584,18,0
8652,5385.67,60,6.0,39218.54,575,52,0
8653,56134.12,12,3.85,183304.55,723,36,0
8654,5000.0,24,4.2,81982.53,699,42,0
8655,45237.6,24,6.77,62051.38,522,46,0
8656,12423.88,48,6.9,53159.06,513,49,1
8657,18126.38,60,4.14,28241.45,703,18,0
8658,6942.22,36,2.93,84706.13,786,50,0
8659,14295.35,60,3.0,23187.09,781,39,1
8660,86100.04,48,5.97,158467.0,577,58,0
8661,50927.03,60,5.48,106198.03,611,40,0
8662,149546.98,48,4.15,33020.29,702,35,0
8663,5000.0,60,4.05,160983.54,709,62,0
8664,78610.0,12,4.55,57331.39,675,30,0
8665,60045.07,24,5.45,101124.93,613,37,0
8666,15115.58,48,4.23,56515.22,697,31,0
8667,65312.59,48,4.68,57891.44,666,37,0
8668,63035.72,24,4.62,132576.16,670,70,0
8669,30748.71,36,3.61,63186.73,739,26,0
8670,58340.21,48,3.29,44448.49,761,41,0
8671,29401.62,12,4.41,37689.6,684,56,0
8672,20439.45,60,4.49,53454.35,679,41,1
8673,31413.96,12,5.14,225913.41,634,50,0
8674,112751.44,48,4.72,80262.89,663,36,1
8675,24272.82,36,3.82,31015.0,725,43,0
8676,25849.58,48,4.2,78726.47,699,41,0
8677,46876.13,36,5.71,159336.07,595,42,0
8678,69918.24,24,5.78,162545.8,590,62,0
8679,66329.79,60,5.83,87830.04,587,35,0
8680,5000.0,12,3.25,122550.92,764,49,0
8681,58144.0,36,7.34,62904.81,483,59,0
8682,29942.24,12,6.89,52360.95,514,53,0
8683,37126.32,24,5.81,33614.91,588,40,0
8684,41238.4,48,3.82,37960.09,725,65,0
8685,65786.13,36,5.3,62677.14,623,47,0
8686,88991.44,60,6.12,116049.7,567,58,0
8687,51959.79,36,4.4,66327.2,685,37,1
8688,41495.01,48,4.33,38564.31,690,53,0
8689,23401.82,48,3.77,137167.76,728,55,0
8690,7417.94,60,2.93,151983.38,786,33,0
8691,159196.77,60,3.12,41255.08,773,65,0
8692,30980.18,24,4.11,58734.66,705,61,0
8693,41760.0,12,5.04,21759.11,641,36,0
8694,69529.81,36,4.28,118764.22,693,23,0
8695,5000.0,24,5.51,20000.0,609,42,0
8696,96554.87,12,3.61,65192.86,739,43,0
8697,79733.81,24,5.64,76866.26,600,35,0
8698,74455.92,60,6.01,41075.4,574,37,0
8699,5000.0,60,3.53,38736.67,745,57,0
8700,37382.16,48,7.02,99971.56,505,69,0
8701,5000.0,36,5.78,83491.66,590,56,1
8702,40022.43,36,4.04,104031.5,710,63,0
8703,63371.96,36,5.04,20000.0,641,45,0
8704,6496.91,24,5.1,166077.04,637,21,0
8705,59353.02,24,6.45,174554.28,544,36,0
8706,29849.4,36,6.33,75192.67,552,34,0
8707,83446.91,48,5.19,51525.7,631,59,0
8708,38134.4,12,7.11,62444.1,499,18,0
8709,20482.81,24,4.92,151203.86,649,47,0
8710,20172.72,36,3.27,38103.87,763,42,0
8711,113888.05,60,3.4,20000.0,754,50,0
8712,30153.59,24,4.14,100204.85,703,30,0
8713,26023.09,12,4.63,65803.57,669,62,0
8714,5000.0,24,5.04,144520.0,641,47,1
8715,22653.36,12,4.84,69719.93,655,28,0
8716,94731.84,12,6.15,228644.6,565,30,0
8717,71562.0,24,5.74,238327.06,593,38,1
8718,12481.64,12,7.11,45740.29,499,53,0
8719,26641.35,24,3.69,20000.0,734,33,0
8720,10943.86,24,5.07,77087.39,639,54,1
8721,154191.92,48,2.29,21342.81,830,44,0
8722,45579.82,60,5.69,20000.0,596,67,1
8723,70193.35,12,4.92,123697.86,649,36,0
8724,62554.73,24,3.99,84347.54,713,44,0
8725,103450.55,12,4.37,39716.96,687,58,0
8726,149118.87,24,5.03,69546.33,642,32,0
8727,5000.0,24,2.6,73562.13,809,31,0
8728,185049.99,24,6.13,82904.66,566,27,0
8729,102220.12,60,4.08,139331.34,707,53,0
8730,24140.05,12,5.49,63667.98,610,23,0
8731,90721.5,60,5.1,20000.0,637,49,1
8732,66696.1,60,4.57,177628.88,673,34,0
8733,78779.46,60,5.08,65571.6,638,34,0
8734,12467.38,60,5.13,38713.85,635,18,0
8735,52286.34,48,6.93,22389.78,511,43,1
8736,5000.0,12,3.75,73171.26,730,33,0
8737,94269.17,12,6.93,56991.53,511,41,0
8738,150840.62,24,3.05,32022.09,778,41,0
8739,54253.73,12,5.05,127484.84,640,70,0
8740,35940.65,60,3.7,26092.22,733,31,1
8741,64682.31,36,8.09,24451.19,431,52,0
8742,19753.07,12,4.97,37971.24,646,39,0
8743,49226.85,36,4.94,20000.0,648,53,1
8744,63465.22,48,6.07,20000.0,570,42,0
8745,7697.25,24,3.79,26844.26,727,71,0
8746,7545.1,24,5.72,45157.69,594,44,1
8747,62963.39,24,6.07,26842.88,570,46,0
8748,28262.55,48,5.39,73784.48,617,62,0
8749,110002.1,60,3.67,30261.28,735,39,1
8750,18693.88,36,4.56,78099.56,674,60,1
8751,5000.0,12,4.4,33874.55,685,62,0
8752,52473.4,60,3.92,71719.91,718,36,0
8753,57638.52,24,5.2,167271.0,630,57,0
8754,40326.05,24,3.56,84377.92,743,30,0
8755,57495.17,60,4.43,20000.0,683,48,1
8756,37091.07,36,3.82,27070.5,725,35,0
8757,58985.61,60,5.93,20000.0,580,43,1
8758,5000.0,48,4.79,20000.0,658,55,0
8759,22974.74,24,3.67,122832.36,735,61,0
8760,11837.85,36,2.52,53789.84,814,18,0
8761,5230.6,12,3.54,57669.44,744,31,0
8762,13334.7,24,3.48,123777.79,748,65,0
8763,10617.02,60,6.96,30157.49,509,45,0
8764,180839.83,36,5.3,73203.99,623,44,1
8765,16881.86,24,4.11,100643.14,705,59,0
8766,13130.55,12,6.71,49310.78,526,18,0
8767,90052.48,12,4.34,184268.65,689,30,0
8768,27160.23,60,5.39,51698.79,617,59,1
8769,27362.85,48,5.32,23940.8,622,19,0
8770,29312.53,60,4.82,32924.9,656,45,0
8771,26938.5,36,4.4,68957.72,685,18,0
8772,19768.22,60,3.85,102777.17,723,36,0
8773,16867.39,36,6.48,26050.66,542,61,1
8774,106836.45,48,3.54,144312.74,744,18,1
8775,8819.4,60,3.99,24570.6,713,40,1
8776,9987.37,12,5.27,159351.31,625,58,0
8777,42398.8,36,3.53,35819.22,745,32,0
8778,21053.71,36,7.34,20000.0,483,49,1
8779,27368.37,12,4.68,94064.78,666,72,0
8780,82135.93,60,5.72,20000.0,594,55,0
8781,116978.57,48,6.44,300000.0,545,48,0
8782,78164.39,24,7.08,67710.84,501,69,0
8783,13389.28,60,3.99,20000.0,713,47,0
8784,195529.43,60,4.17,47154.42,701,42,0
8785,22563.14,36,3.18,20000.0,769,29,0
8786,9260.31,36,3.95,89934.48,716,57,0
8787,34607.05,48,5.35,20000.0,620,75,0
8788,64601.19,48,2.0,20000.0,850,18,0
8789,5000.0,48,3.44,185403.79,751,32,0
8790,50295.31,12,6.6,25696.67,534,43,0
8791,97623.86,24,5.1,75029.74,637,31,0
8792,15175.77,24,4.59,52229.62,672,56,0
8793,59065.45,48,5.3,40218.25,623,54,0
8794,25533.67,36,2.0,42569.85,850,51,0
8795,26733.31,24,5.33,103086.46,621,72,0
8796,16481.77,60,5.48,55506.27,611,49,1
8797,48960.7,12,3.83,21514.54,724,36,0
8798,22392.48,36,4.73,20000.0,662,27,0
8799,88864.14,12,5.24,145909.13,627,52,0
8800,164714.22,60,2.0,107486.93,850,28,0
8801,136735.89,24,2.68,182038.7,803,56,0
8802,8904.23,12,6.97,109034.3,508,37,0
8803,5000.0,12,2.19,25538.1,837,18,0
8804,28854.36,12,5.17,50061.62,632,60,0
8805,65260.37,60,3.27,147920.88,763,53,0
8806,189612.69,36,2.03,21712.49,848,56,1
8807,76490.3,36,3.73,20000.0,731,21,0
8808,43440.47,60,2.0,192739.15,850,64,0
8809,5000.0,12,3.67,186230.1,735,72,0
8810,87303.19,12,4.01,153857.33,712,30,1
8811,9748.77,48,3.45,145630.89,750,50,0
8812,5000.0,24,6.71,120021.86,526,39,0
8813,94975.76,24,5.21,155934.55,629,38,0
8814,41764.45,36,6.48,28671.91,542,49,0
8815,6879.93,60,5.17,48495.26,632,36,0
8816,24432.23,12,4.27,38593.26,694,42,1
8817,5000.0,24,5.13,84980.58,635,74,1
8818,50807.05,60,5.13,20000.0,635,25,0
8819,16594.05,60,6.89,155810.61,514,50,1
8820,100530.91,12,5.68,20000.0,597,79,1
8821,22142.47,60,2.49,120839.36,816,45,0
8822,34123.6,24,5.72,35638.48,594,55,0
8823,5000.0,48,5.42,83349.04,615,33,0
8824,16120.07,24,4.57,71533.56,673,31,0
8825,56469.13,48,4.37,20000.0,687,24,0
8826,66640.1,60,5.11,73896.49,636,46,0
8827,13907.84,24,6.95,24460.86,510,72,0
8828,35040.84,12,4.12,20000.0,704,54,0
8829,85058.78,60,2.12,66097.93,842,47,0
8830,23894.55,12,2.25,20000.0,833,38,0
8831,7180.31,48,5.96,184518.65,578,37,0
8832,28270.28,36,4.33,24707.79,690,32,0
8833,45893.18,36,2.0,69636.3,850,34,0
8834,5000.0,48,4.92,62914.62,649,52,0
8835,21429.08,36,4.55,122061.27,675,80,0
8836,46752.76,60,7.09,34200.48,500,57,0
8837,151736.08,60,3.4,38320.29,754,37,0
8838,26258.8,24,4.52,64062.79,677,33,0
8839,8894.9,60,6.22,26377.72,560,32,0
8840,38202.0,36,3.91,40312.3,719,79,0
8841,16826.28,12,3.5,29076.25,747,58,0
8842,12089.53,24,5.93,76609.15,580,51,0
8843,44629.11,12,7.34,103400.02,483,62,0
8844,123777.65,36,4.72,132313.5,663,55,1
8845,90158.48,12,3.91,125881.62,719,18,0
8846,10062.53,36,4.53,86243.9,676,29,0
8847,72595.96,60,3.24,85328.5,765,62,0
8848,13059.71,24,7.41,83770.71,478,77,0
8849,17173.92,48,6.39,56545.38,548,65,0
8850,126318.63,36,4.59,20312.52,672,44,1
8851,120984.13,60,7.18,160526.93,494,52,0
8852,9234.06,12,6.01,83409.44,574,30,0
8853,5000.0,60,5.68,105879.14,597,51,0
8854,17344.58,12,3.44,37318.03,751,48,0
8855,43586.79,12,3.02,235420.4,780,45,0
8856,104734.53,12,3.86,145913.83,722,55,0
8857,6325.65,12,2.19,43049.08,837,47,0
8858,26803.62,24,2.89,35075.45,789,18,0
8859,15855.53,12,3.76,104792.04,729,35,1
8860,5000.0,24,3.82,56222.23,725,34,1
8861,77663.81,48,5.77,76006.02,591,42,0
8862,83908.38,24,6.95,154228.25,510,49,0
8863,12501.92,12,5.96,74802.64,578,51,0
8864,8198.96,48,3.69,53546.79,734,41,0
8865,7807.02,60,5.37,86727.8,618,43,0
8866,31176.13,24,4.02,20000.0,711,18,0
8867,14151.02,60,7.57,72057.79,467,61,0
8868,35806.02,48,4.15,20000.0,702,47,1
8869,24294.6,24,6.16,98571.85,564,42,0
8870,11842.5,12,5.97,55729.36,577,40,0
8871,69553.65,24,2.49,181352.83,816,22,0
8872,8147.36,12,2.0,138021.18,850,74,0
8873,80198.22,36,6.48,75203.62,542,35,0
8874,41213.66,24,5.26,193295.24,626,21,0
8875,89200.62,24,5.1,40783.47,637,42,0
8876,5000.0,60,3.85,25173.87,723,45,0
8877,69152.68,60,5.61,52197.74,602,61,1
8878,5000.0,48,6.09,51464.09,569,42,0
8879,149885.43,12,4.49,54432.19,679,41,0
8880,60657.32,60,4.79,64847.39,658,33,0
8881,19295.79,48,3.66,20000.0,736,22,1
8882,19272.13,12,5.91,32159.74,581,25,0
8883,98841.5,12,5.21,40540.66,629,53,0
8884,116569.87,12,3.79,190403.61,727,51,0
8885,111084.04,36,5.01,39966.16,643,59,0
8886,82706.15,12,7.35,43262.23,482,42,0
8887,85471.76,48,2.55,102495.0,812,67,0
8888,42521.39,12,5.04,52703.46,641,31,0
8889,5000.0,12,5.01,224359.15,643,38,0
8890,5000.0,48,2.0,109590.39,850,43,0
8891,52427.33,24,2.0,97987.26,850,43,0
8892,25638.47,12,3.54,20000.0,744,32,0
8893,41886.64,48,6.49,78314.44,541,30,1
8894,13138.26,60,2.92,68637.06,787,18,0
8895,52407.91,48,7.5,125042.49,472,68,1
8896,13908.34,36,4.72,99845.15,663,45,0
8897,30884.62,60,5.59,88527.68,603,39,0
8898,32573.39,24,5.94,81254.64,579,33,1
8899,9780.57,24,4.57,40073.17,673,46,0
8900,104457.52,48,4.02,25298.05,711,42,0
8901,37308.53,48,3.77,83388.96,728,70,0
8902,100789.09,12,5.04,26578.67,641,37,0
8903,15226.88,12,5.23,64469.73,628,40,1
8904,9457.4,36,3.67,168755.03,735,56,0
8905,5000.0,12,3.64,192099.79,737,54,0
8906,5000.0,48,4.72,52482.15,663,26,0
8907,7977.38,48,6.17,132570.28,563,52,0
8908,5000.0,12,7.38,63561.27,480,63,0
8909,113592.75,36,3.96,25363.72,715,66,0
8910,121202.79,48,3.5,64247.34,747,26,0
8911,138519.69,36,5.21,278846.4,629,44,0
8912,160770.14,48,4.37,95015.19,687,28,0
8913,33847.45,36,2.99,30124.19,782,57,0
8914,37753.75,36,2.0,82498.61,850,47,0
8915,7010.85,36,5.49,112964.7,610,63,0
8916,7370.04,12,5.04,131454.8,641,53,0
8917,74086.64,24,4.25,51852.17,695,31,0
8918,96803.12,36,6.68,195480.96,528,46,1
8919,76789.5,36,8.04,58601.08,435,33,0
8920,89962.13,48,6.86,83235.29,516,28,0
8921,16187.6,24,5.32,20000.0,622,37,0
8922,31374.13,48,5.97,159262.75,577,47,0
8923,30735.23,48,6.1,20888.45,568,30,1
8924,267833.39,36,4.84,107043.73,655,46,0
8925,148971.32,60,4.94,43385.42,648,24,0
8926,45625.66,24,6.01,21072.85,574,18,0
8927,7423.44,48,7.27,45744.95,488,71,0
8928,14960.48,60,4.33,20000.0,690,38,1
8929,22609.09,60,3.38,35357.61,755,41,1
8930,103261.81,48,5.81,38852.97,588,39,0
8931,9354.59,36,5.48,22025.94,611,52,1
